onset	duration	trial_type	trial_name	stim_file
266.899999999999	0.1	49	pulse	../hrf/images/green_circle.png
267.749999999999	0.1	49	pulse	../hrf/images/green_circle.png
268.599999999999	0.1	49	pulse	../hrf/images/green_circle.png
269.449999999999	0.1	49	pulse	../hrf/images/green_circle.png
270.299999999999	0.1	49	pulse	../hrf/images/green_circle.png
271.149999999999	0.1	49	pulse	../hrf/images/green_circle.png
271.999999999999	0.1	49	pulse	../hrf/images/green_circle.png
272.849999999999	0.1	49	pulse	../hrf/images/green_circle.png
273.699999999999	0.1	49	pulse	../hrf/images/green_circle.png
274.549999999999	0.1	49	pulse	../hrf/images/green_circle.png
275.399999999999	0.1	49	pulse	../hrf/images/green_circle.png
276.249999999999	0.1	49	pulse	../hrf/images/green_circle.png
277.099999999999	0.1	49	pulse	../hrf/images/green_circle.png
277.949999999999	0.1	49	pulse	../hrf/images/green_circle.png
278.799999999999	0.1	49	pulse	../hrf/images/green_circle.png
279.649999999999	0.1	49	pulse	../hrf/images/green_circle.png
280.499999999999	0.1	49	pulse	../hrf/images/green_circle.png
281.349999999999	0.1	49	pulse	../hrf/images/green_circle.png
282.199999999999	0.1	49	pulse	../hrf/images/green_circle.png
283.049999999999	0.1	49	pulse	../hrf/images/green_circle.png
283.9	0.1	49	pulse	../hrf/images/green_circle.png
284.75	0.1	49	pulse	../hrf/images/green_circle.png
285.6	0.1	49	pulse	../hrf/images/green_circle.png
286.45	0.1	49	pulse	../hrf/images/green_circle.png
287.3	0.1	49	pulse	../hrf/images/green_circle.png
288.15	0.1	49	pulse	../hrf/images/green_circle.png
289	0.1	49	pulse	../hrf/images/green_circle.png
289.85	0.1	49	pulse	../hrf/images/green_circle.png
290.7	0.1	49	pulse	../hrf/images/green_circle.png
291.55	0.1	49	pulse	../hrf/images/green_circle.png
292.4	0.1	49	pulse	../hrf/images/green_circle.png
293.25	0.1	49	pulse	../hrf/images/green_circle.png
294.1	0.1	49	pulse	../hrf/images/green_circle.png
294.95	0.1	49	pulse	../hrf/images/green_circle.png
295.8	0.1	49	pulse	../hrf/images/green_circle.png
296.65	0.1	49	pulse	../hrf/images/green_circle.png
297.5	0.1	49	pulse	../hrf/images/green_circle.png
298.35	0.1	49	pulse	../hrf/images/green_circle.png
299.2	0.1	49	pulse	../hrf/images/green_circle.png
300.05	0.1	49	pulse	../hrf/images/green_circle.png
300.9	0.1	49	pulse	../hrf/images/green_circle.png
301.75	0.1	49	pulse	../hrf/images/green_circle.png
302.6	0.1	49	pulse	../hrf/images/green_circle.png
303.45	0.1	49	pulse	../hrf/images/green_circle.png
304.3	0.1	49	pulse	../hrf/images/green_circle.png
305.15	0.1	49	pulse	../hrf/images/green_circle.png
306	0.1	49	pulse	../hrf/images/green_circle.png
306.85	0.1	49	pulse	../hrf/images/green_circle.png
307.7	0.1	49	pulse	../hrf/images/green_circle.png
308.55	0.1	49	pulse	../hrf/images/green_circle.png
309.4	0.1	49	pulse	../hrf/images/green_circle.png
310.25	0.1	49	pulse	../hrf/images/green_circle.png
